,SMILES,Name,MW,AlogP,HBA,HBD,RB,HeavyAtomCount,ChiralCenterCount,ChiralCenterCountAllPossible,RingCount,PSA,Estate,MR,Polar,SMILES,Electrolyte,Semiconductor,Solar simulator,Article DOI,Molecule keywords,Molecule spectrum absorption maxima,Molecule spectrum emission maxima,VOC,JSC,FF,PCE
487,c1ccccc1N(c2ccccc2)c(cc3)cc(c34)n(CCCC)c5c4ccc(c5)-c6ccc(s6)-c7ccc(n78)C(c9ccc(s9)/C=C(\C#N)c1ccncc1)=C1[N+]([B-]8(F)F)=C(C=C1)c1ccc(s1)-c(c1)ccc(c12)c1c(n2CCCC)cc(cc1)N(c1ccccc1)c1ccccc1,488,1343.482,22.9137,2,0,18,99,0,0,17,145.68,199.342,390.8152,192.9,CCCCn1c2cc(ccc2c2c1cc(cc2)c1ccc(s1)c1ccc2n1[B-](F)(F)[N+]1=C(C=CC1=C2c1ccc(s1)/C=C(/c1ccncc1)\C#N)c1ccc(s1)c1ccc2c(c1)n(CCCC)c1c2ccc(c1)N(c1ccccc1)c1ccccc1)N(c1ccccc1)c1ccccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c7ra00799j,"carbazole,bodipy, triphenylamine",753.0,,335.0,1.08,0.53,0.19
488,O1CC(C)(C)COc(c12)c(sc2/C=C(\C#N)C(=O)O)-c3sc(c(c34)OCC(CO4)(C)C)-c5ccc(cc5)N(c6ccccc6)c7ccccc7,489,704.8536,9.7128,5,0,6,50,0,0,7,157.73,112.004,193.7397,90.851,N#C/C(=C\c1sc(c2c1OCC(CO2)(C)C)c1sc(c2c1OCC(CO2)(C)C)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/ol902973r,triphenylamine,499.0,,756.0,9.54,0.62,4.45
489,N#C/C(C(=O)O)=C/c1ccc(cc1)C#Cc(c2)ccc(c23)c4c(n3-c5ccc(C(F)(F)F)cc5)cc(cc4)-n6c(ccc(c7)C(C)(C)C)c7c(c68)cc(cc8)C(C)(C)C,490,783.8774,13.964,1,0,9,59,0,0,8,70.95,143.256,216.3379,106.3,N#CC(=Cc1ccc(cc1)C#Cc1ccc2c(c1)n(c1ccc(cc1)C(F)(F)F)c1c2ccc(c1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jphotochem.2011.08.001,carbazole,395.0,524.0,617.0,6.24,0.7020000000000001,2.7
490,N#C/C(C(=O)O)=C/c1ccc(cc1)C#Cc(c2)ccc(c23)c4c(n3-c5ccc(C(F)(F)F)cc5)cc(cc4)C#Cc6ccc(cc6)-n7c(ccc(c8)C(C)(C)C)c8c(c79)cc(cc9)C(C)(C)C,491,883.9948,16.0728,1,0,10,67,0,0,9,70.95,159.59,241.4741,121.79,N#CC(=Cc1ccc(cc1)C#Cc1ccc2c(c1)n(c1ccc(cc1)C(F)(F)F)c1c2ccc(c1)C#Cc1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jphotochem.2011.08.001,carbazole,385.0,545.0,642.0,5.96,0.705,2.7
491,N#C/C(C(=O)O)=C/c1ccc(cc1)C#Cc2ccc(s2)-c3ccc(s3)C#Cc4ccc(cc4)-n5c(ccc(c6)C(C)(C)C)c6c(c57)cc(cc7)C(C)(C)C,492,738.9575,13.7723,1,0,9,54,0,0,7,122.5,117.338,203.6031,103.529,N#CC(=Cc1ccc(cc1)C#Cc1ccc(s1)c1ccc(s1)C#Cc1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jphotochem.2011.08.001,carbazole,420.0,540.0,523.0,7.03,0.605,2.23
492,N#C/C(C(=O)O)=C\c1ccc(cc1)-c2ccc(c(c23)nsn3)-c4ccc(cc4)N5c(cccc6)c6C=Cc(c57)cccc7,493,574.6505,8.3949,3,0,6,43,0,0,7,118.35,97.671,173.8058,81.623,N#C/C(=C\c1ccc(cc1)c1ccc(c2c1nsn2)c1ccc(cc1)N1c2ccccc2C=Cc2c1cccc2)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.tet.2014.02.074,iminostilbene,450.0,,722.0,13.69,0.68,6.71
493,N#C/C(C(=O)O)=C\c1ccc(s1)-c2ccc(c(c23)nsn3)C#Cc4ccc(cc4)N5c(cccc6)c6C=Cc(c57)cccc7,494,604.6996,9.033,3,0,6,44,0,0,7,146.59,100.504,170.1491,82.623,N#C/C(=C\c1ccc(s1)c1ccc(c2c1nsn2)C#Cc1ccc(cc1)N1c2ccccc2C=Cc2c1cccc2)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.tet.2014.02.074,iminostilbene,474.0,,545.0,3.6,0.71,1.39
494,N#C/C(C(=O)O)=C\c1ccc(cc1)-c2ccc(c(c23)nsn3)C#Cc4ccc(cc4)N5c(cccc6)c6C=Cc(c57)cccc7,495,598.6719,8.9853,3,0,6,45,0,0,7,118.35,102.671,173.8058,84.189,N#C/C(=C\c1ccc(cc1)c1ccc(c2c1nsn2)C#Cc1ccc(cc1)N1c2ccccc2C=Cc2c1cccc2)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.tet.2014.02.074,iminostilbene,455.0,,636.0,7.37,0.61,2.86
495,c1ccc(c2c13)ccc4c2c(ccc4)c5c3nc(n5CCCC)-c6ccc(cc6)-c7ccc(s7)/C=C(\C#N)C(=O)O,496,551.6569,8.3526,2,0,6,41,0,0,7,107.15,90.838,161.7097,77.672,CCCCn1c(nc2c1c1cccc3c1c1c2cccc1cc3)c1ccc(cc1)c1ccc(s1)/C=C(/C(=O)O)\C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/ol2006874,pyrenoimidazole,405.0,597.0,545.0,8.8,0.71,3.41
496,F[P-](F)(F)(F)(F)F.CN1CCC(C)(C)c(c12)cc3c(c2)[Se]c4c(=C3c5ccc(s5)P(=O)(O)O)cc6c(c4)=[N+](C)CCC6,497,717.5016,5.2607,2,0,2,42,0,0,6,115.42,119.976,164.5871,65.657,F[P-](F)(F)(F)(F)F.CN1CCC(c2c1cc1[Se]c3cc4=[N+](C)CCCc4cc3=C(c1c2)c1ccc(s1)P(=O)(O)O)(C)C,Iodide_Triiodide,TiO2,AM 1.5G,10.1021/acs.langmuir.5b04275,selenorhodamine,616.0,630.0,238.0,3.67,0.28,0.47
497,N#C/C(C(=O)O)=C\C(CCC1)=C(C1=2)OC(c3ccccc3)=CC2c4ccccc4,498,381.4233,4.553,2,0,5,29,0,0,4,70.32,69.503,115.4261,49.538,N#C/C(=C\C1=C2OC(=CC(=C2CCC1)c1ccccc1)c1ccccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G,10.1016/j.tetlet.2017.01.094,pyranylidene,549.0,,565.1,4.62,0.745,1.95
498,N#C/C(C(=O)O)=C\C=C\C(CCC1)=C(C1=2)OC(c3ccccc3)=CC2c4ccccc4,499,407.4605,5.0208,2,0,6,31,0,0,4,70.32,73.503,125.7447,53.016,N#C/C(=C\C=C\C1=C2OC(=CC(=C2CCC1)c1ccccc1)c1ccccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G,10.1016/j.tetlet.2017.01.094,pyranylidene,604.0,,488.7,2.45,0.69,0.83
499,N#C/C(C(=O)O)=C\C(CCC1)=C(C1=2)SC(c3ccccc3)=CC2c4ccccc4,500,397.4889,5.2977,2,0,5,29,0,0,4,86.39,67.836,121.6005,51.901,N#C/C(=C\C1=C2SC(=CC(=C2CCC1)c1ccccc1)c1ccccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G,10.1016/j.tetlet.2017.01.094,pyranylidene,557.0,,381.8,1.13,0.693,0.3
500,N#C/C(C(=O)O)=C\C=C\C(CCC1)=C(C1=2)SC(c3ccccc3)=CC2c4ccccc4,501,423.5261,5.7655,2,0,6,31,0,0,4,86.39,71.836,131.9191,55.379,N#C/C(=C\C=C\C1=C2SC(=CC(=C2CCC1)c1ccccc1)c1ccccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G,10.1016/j.tetlet.2017.01.094,pyranylidene,596.0,,370.7,1.9,0.6559999999999999,0.46
501,N#C/C(C(=O)O)=C\C(CC(C1)C(C)(C)C)=C(C1=2)OC(c3ccccc3)=CC2c4ccccc4,502,437.5296,5.719,2,0,6,33,0,1,4,70.32,76.586,133.5994,56.878,N#C/C(=C\C1=C2OC(=CC(=C2CC(C1)C(C)(C)C)c1ccccc1)c1ccccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G,10.1016/j.tetlet.2017.01.094,pyranylidene,548.0,,598.3,4.53,0.7509999999999999,2.03
502,N#C/C(C(=O)O)=C\C=C\C(CC(C1)C(C)(C)C)=C(C1=2)OC(c3ccccc3)=CC2c4ccccc4,503,463.5669,6.1868,2,0,7,35,0,1,4,70.32,80.586,143.918,60.356,N#C/C(=C\C=C\C1=C2OC(=CC(=C2CC(C1)C(C)(C)C)c1ccccc1)c1ccccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G,10.1016/j.tetlet.2017.01.094,pyranylidene,588.0,,523.2,1.61,0.731,0.61
503,N#C/C(C(=O)O)=C\c(c1)ccc(c12)n(C)c3c2c4c(cc3)ccc5c4c6c(n5C)cccc6,504,429.4694,5.8673,1,0,3,33,0,0,6,70.95,76.171,124.7912,60.748,N#C/C(=C\c1ccc2c(c1)c1c(n2C)ccc2c1c1c3ccccc3n(c1cc2)C)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.solmat.2009.11.014,carbazole,435.0,561.0,560.0,7.46,0.6,2.49
504,c1ccccc1N(c2ccccc2)c(cc3)cc(c34)n(CCCC)c5c4ccc(c5)-c6ccc(s6)-c7ccc(n78)C(c9ccc(s9)/C=C(\C#N)C(=O)O)=C1[N+]([B-]8(F)F)=C(C=C1)c1ccc(s1)-c(c1)ccc(c12)c1c(n2CCCC)cc(cc1)N(c1ccccc1)c1ccccc1,505,1310.4075,22.1503,1,0,18,96,0,0,16,170.09,202.342,374.5943,183.787,CCCCn1c2cc(ccc2c2c1cc(cc2)c1ccc(s1)c1ccc2n1[B-](F)(F)[N+]1=C(C=CC1=C2c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(s1)c1ccc2c(c1)n(CCCC)c1c2ccc(c1)N(c1ccccc1)c1ccccc1)N(c1ccccc1)c1ccccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c7ra00799j,"carbazole,bodipy, triphenylamine",754.0,,319.0,0.68,0.51,0.11
505,O=C(O)c1ccc(cc1)-c2sc(cc2)-c(cc3)cc(c34)c5c(n4CCCC)ccc(c5)-c6ccc(s6)-c7ccc(cc7)C(=O)O,506,627.7712,10.3587,0,0,9,45,0,0,7,136.01,102.838,176.6219,88.285,CCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)c1ccc(cc1)C(=O)O)c1ccc(s1)c1ccc(cc1)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c6cp06513a,carbazole,383.0,461.0,480.0,4.6,0.62,1.37
506,c1cnccc1-c2sc(cc2)-c(cc3)cc(c34)c5c(n4CCCC)ccc(c5)-c6ccc(s6)-c7ccncc7,507,541.7283,8.8487,2,0,7,39,0,0,7,87.19,74.17,158.7913,80.663,CCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)c1ccncc1)c1ccc(s1)c1ccncc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c6cp06513a,carbazole,378.0,448.0,542.0,5.88,0.64,2.04
507,Oc1ccc(cc1O)-c2sc(cc2)-c(cc3)cc(c34)c5c(n4CCCC)ccc(c5)-c6ccc(s6)-c7ccc(O)c(c7)O,508,603.7498,10.0803,4,4,7,43,0,0,7,142.33,94.838,169.8815,85.717,CCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)c1ccc(c(c1)O)O)c1ccc(s1)c1ccc(c(c1)O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c6cp06513a,carbazole,370.0,412.0,304.0,0.47,0.49,0.07
508,c1cnccc1-c2sc(cc2)-c(cc3)cc(c34)c5c(n4CCCC)ccc(c5)-c6ccc(s6)-c7ccc(cc7)C(=O)O,509,584.7497,9.6037,1,0,8,42,0,0,7,111.6,88.504,167.7066,84.474,CCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)c1ccncc1)c1ccc(s1)c1ccc(cc1)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c6cp06513a,carbazole,378.0,464.0,485.0,5.28,0.62,1.51
509,c1cnccc1-c2sc(cc2)-c(cc3)cc(c34)c5c(n4CCCC)ccc(c5)-c6ccc(s6)-c7ccc(O)c(c7)O,510,572.739,9.4645,3,2,7,41,0,0,7,114.76,84.504,164.3364,83.19,CCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)c1ccncc1)c1ccc(s1)c1ccc(c(c1)O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c6cp06513a,carbazole,373.0,465.0,299.0,0.4,0.48,0.06
510,Oc1ccc(cc1O)-c(c2)ccc(c23)n(CCCC)c4c3cc(cc4)N(c5ccccc5)c6ccccc6,511,498.6142,9.0837,2,2,7,38,0,0,6,48.63,78.837,151.5586,76.002,CCCCn1c2ccc(cc2c2c1ccc(c2)N(c1ccccc1)c1ccccc1)c1ccc(c(c1)O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2015.06.009,carbazole,364.0,,416.0,1.51,0.5,0.31
511,c1ccccc1N(c2ccccc2)c(cc3)cc(c34)c5c(n4CCCC)ccc(c5)-c6ccc(s6)-c7ccncc7,512,549.7271,10.1407,1,0,8,41,0,0,7,49.3,77.67,167.493,84.833,CCCCn1c2ccc(cc2c2c1ccc(c2)N(c1ccccc1)c1ccccc1)c1ccc(s1)c1ccncc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2015.06.009,carbazole,395.0,,523.0,4.76,0.59,1.47
512,CCCCCCSc1ccc(cc1)N(c2ccc(cc2)SCCCCCC)c3ccc(cc3)-c4sc(c(c45)OCC(CO5)(CCCCC)CCCCC)-c(n6)sc(c67)nc(s7)-c8sc(-c9ccc(s9)/C=C(/C#N)C(=O)O)c(c18)OCC(CO1)(CCCCC)CCCCC,513,1384.0378,25.1034,7,0,36,93,0,0,10,318.83,183.505,395.305,175.233,CCCCCCSc1ccc(cc1)N(c1ccc(cc1)SCCCCCC)c1ccc(cc1)c1sc(c2c1OCC(CO2)(CCCCC)CCCCC)c1sc2c(n1)sc(n2)c1sc(c2c1OCC(CO2)(CCCCC)CCCCC)c1ccc(s1)C=C(C(=O)O)C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c5ra03530a,triphenylamine,510.0,573.0,716.0,16.2,0.63,7.39
513,N#C/C(C(=O)O)=C\c1ccc(s1)C#Cc2ccc(cc2)N(C)C,514,322.381,4.06,1,0,5,23,0,0,2,92.57,59.335,84.3641,40.531,N#C/C(=C\c1ccc(s1)C#Cc1ccc(cc1)N(C)C)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2014.01.004,"thienylethynyl,dimethylaniline",408.0,,610.0,7.5,0.7070000000000001,3.23
514,N#C/C(C(=O)O)=C\c1ccc(s1)-c2ccc(s2)C#Cc3ccc(cc3)N(C)C,515,404.5046,5.7328,1,0,6,28,0,0,3,120.81,68.502,105.8436,51.889,N#C/C(=C\c1ccc(s1)c1ccc(s1)C#Cc1ccc(cc1)N(C)C)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2014.01.004,"thienylethynyl,dimethylaniline",426.0,,630.0,10.5,0.677,4.49
515,C1CCCCN1c2ccc(c(c23)nsn3)/C=C/c4ccncc4,516,322.4273,3.873,3,0,3,23,0,0,4,70.15,44.668,98.4458,42.885,C1CCN(CC1)c1ccc(c2c1nsn2)/C=C/c1ccncc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.tet.2015.04.089,"benzothiadiazole, pyridine",470.0,,516.0,1.99,0.61,0.62
516,C1COCCN1c2ccc(c(c23)nsn3)/C=C/c4ccncc4,517,324.4001,2.6435,4,0,3,23,0,0,4,79.38,46.668,95.3791,41.687,O1CCN(CC1)c1ccc(c2c1nsn2)/C=C/c1ccncc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.tet.2015.04.089,"benzothiadiazole, pyridine",454.0,,552.0,2.42,0.66,0.89
517,c1cnccc1/C=C/c2ccc(c(c23)nsn3)/C=C/c4ccncc4,518,342.417,3.6292,4,0,4,25,0,0,4,79.8,51.835,105.1739,48.282,n1ccc(cc1)/C=C/c1ccc(c2c1nsn2)/C=C/c1ccncc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.tet.2015.04.089,"benzothiadiazole, pyridine",428.0,,445.0,0.56,0.58,0.14
518,c1cccc(c12)c3c(n2CCCC)ccc(c3)/C=C/c4ccc(c(c45)nsn5)/C=C/c6ccncc6,519,486.6299,7.7173,3,0,7,36,0,0,6,71.84,70.003,151.1465,70.442,CCCCn1c2ccc(cc2c2c1cccc2)/C=C/c1ccc(c2c1nsn2)/C=C/c1ccncc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.tet.2015.04.089,"benzothiadiazole, pyridine",482.0,,516.0,3.96,0.64,1.31
519,c1cccc(c12)Sc3c(N2CCCC)ccc(c3)/C=C/c4ccc(c(c45)nsn5)/C=C/c6ccncc6,520,518.6949,8.1529,3,0,7,37,0,0,6,95.45,71.836,161.213,73.376,CCCCN1c2ccc(cc2Sc2c1cccc2)/C=C/c1ccc(c2c1nsn2)/C=C/c1ccncc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.tet.2015.04.089,"benzothiadiazole, pyridine",488.0,,564.0,5.65,0.62,1.97
520,CCN(CC)c(c1)ccc(c12)nc(cc2)/C=C(\C#N)C(=O)O,521,295.3358,3.1092,2,0,4,22,0,0,2,77.22,56.502,85.9299,37.382,CCN(c1ccc2c(c1)ccc(n2)/C=C(/C(=O)O)\C#N)CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.saa.2017.09.002,diethylamine,459.0,566.0,530.0,2.46,0.55,0.72
521,CCN(CC)c1ccc(cc1)/N=N/c2ccc([N+](=O)[O-])cc2,522,298.3397,4.9536,2,0,6,22,0,0,2,71.1,53.668,91.6263,38.919,CCN(c1ccc(cc1)N=Nc1ccc(cc1)[N+](=O)[O-])CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c6cp02294d,azobenzene,486.0,,370.0,0.14,0.5,0.03
522,CCN(CC)c1ccc(cc1)/N=N/c2ccc([N+](=O)[O-])cc2OC,523,328.3657,4.9372,3,0,7,24,0,0,2,80.33,58.835,98.0895,41.391,CCN(c1ccc(cc1)N=Nc1ccc(cc1OC)[N+](=O)[O-])CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c6cp02294d,azobenzene,496.0,,380.0,0.15,0.51,0.03
523,CCN(CC)c1ccc(cc1)/N=N/c2ccc([N+](=O)[O-])cc2[N+](=O)[O-],524,343.3373,4.848,2,0,7,25,0,0,2,114.24,69.335,98.951,40.465,CCN(c1ccc(cc1)N=Nc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-])CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c6cp02294d,azobenzene,528.0,,390.0,0.18,0.53,0.04
524,N#C/C(C(=O)O)=C/c1ccc(s1)/C=C/c(c2)ccc(c23)N(C)C(C)(C)CC3C,525,392.5139,5.1959,1,0,5,28,0,1,3,92.57,66.085,116.1973,49.844,N#CC(=Cc1ccc(s1)C=Cc1ccc2c(c1)C(C)CC(N2C)(C)C)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/cm070617g,tetrahydroquinoline,468.0,647.0,582.0,7.8,0.65,2.93
525,N#C/C(C(=O)O)=C/c1ccc(s1)-c2ccc(s2)/C=C/c(c3)ccc(c34)N(C)C(C)(C)CC4C,526,474.6375,6.8687,1,0,6,33,0,1,4,120.81,75.252,137.6768,61.202,N#CC(=Cc1ccc(s1)c1ccc(s1)C=Cc1ccc2c(c1)C(C)CC(N2C)(C)C)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/cm070617g,tetrahydroquinoline,472.0,670.0,516.0,5.01,0.6,1.56
526,N#C/C(C(=O)O)=C/c1ccc(s1)-c2ccc(s2)-c3ccc(s3)/C=C/c(c4)ccc(c45)N(C)C(C)(C)CC5C,527,556.7612,8.5415,1,0,7,38,0,1,5,149.05,84.419,159.1563,72.56,N#CC(=Cc1ccc(s1)c1ccc(s1)c1ccc(s1)C=Cc1ccc2c(c1)C(C)CC(N2C)(C)C)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/cm070617g,tetrahydroquinoline,475.0,615.0,500.0,4.68,0.56,1.32
527,N#C/C(C(=O)O)=C\c(s1)cc(c12)sc3c2sc(c3)/C=C/c(c4)ccc(c45)N(C)C(C)(C)CC5C,528,504.6867,7.3215,1,0,5,34,0,1,5,149.05,76.419,141.7843,63.428,N#C/C(=C\c1cc2c(s1)c1c(s2)cc(s1)/C=C/c1ccc2c(c1)C(C)CC(N2C)(C)C)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/cm070617g,tetrahydroquinoline,467.0,643.0,495.0,6.38,0.56,1.78
528,N#C/C(C(=O)O)=C/c1ccc(s1)/C=C/c2ccc(s2)/C=C/c(c3)ccc(c34)N(C)C(C)(C)CC4C,529,500.6748,7.1231,1,0,7,35,0,1,4,120.81,79.252,147.9954,64.68,N#CC(=Cc1ccc(s1)C=Cc1ccc(s1)C=Cc1ccc2c(c1)C(C)CC(N2C)(C)C)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/cm070617g,tetrahydroquinoline,492.0,656.0,532.0,3.39,0.66,1.19
529,F[P-](F)(F)(F)(F)F.CN1CCC(C)(C)c(c12)cc3c(c2)[Se]c4c(=C3c5sc(cc5)C(=O)O)cc6c(c4)=[N+](C)CCC6,530,681.5312,5.6389,0,0,2,41,0,0,6,85.38,115.837,159.9646,64.447,F[P-](F)(F)(F)(F)F.OC(=O)c1ccc(s1)C1=c2cc3CCC[N+](=c3cc2[Se]c2c1cc1c(c2)N(C)CCC1(C)C)C,Iodide_Triiodide,TiO2,AM 1.5G,10.1021/acs.langmuir.5b04275,selenorhodamine,609.0,641.0,338.0,2.61,0.4,0.71
530,N#C/C(C(=O)O)=C/c1ccc(s1)-c(c2)ccc(c23)N(C)C(C)(C)CC3C,531,366.4766,4.8348,1,0,4,26,0,1,3,92.57,62.085,105.8787,46.366,N#CC(=Cc1ccc(s1)c1ccc2c(c1)C(C)CC(N2C)(C)C)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/cm070617g,tetrahydroquinoline,441.0,594.0,600.0,11.3,0.66,4.47
531,N#C/C(C(=O)O)=C/c1ccc(s1)-c2ccc(s2)-c(c3)ccc(c34)N(C)C(C)(C)CC4C,532,448.6003,6.5076,1,0,5,31,0,1,4,120.81,71.252,127.3582,57.724,N#CC(=Cc1ccc(s1)c1ccc(s1)c1ccc2c(c1)C(C)CC(N2C)(C)C)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/cm070617g,tetrahydroquinoline,462.0,652.0,590.0,9.82,0.65,3.74
532,N#C/C(C(=O)O)=C/c1ccc(s1)-c2ccc(s2)-c3ccc(s3)-c(c4)ccc(c45)N(C)C(C)(C)CC5C,533,530.7239,8.1804,1,0,6,36,0,1,5,149.05,80.419,148.8377,69.082,N#CC(=Cc1ccc(s1)c1ccc(s1)c1ccc(s1)c1ccc2c(c1)C(C)CC(N2C)(C)C)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/cm070617g,tetrahydroquinoline,455.0,652.0,537.0,10.0,0.64,3.44
533,N#C/C(C(=O)O)=C\c(s1)cc(c12)sc3c2sc(c3)-c(c4)ccc(c45)N(C)C(C)(C)CC5C,534,478.6494,6.9604,1,0,4,32,0,1,5,149.05,72.419,131.4657,59.95,N#C/C(=C\c1cc2c(s1)c1c(s2)cc(s1)c1ccc2c(c1)C(C)CC(N2C)(C)C)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/cm070617g,tetrahydroquinoline,444.0,612.0,524.0,8.35,0.63,2.77
534,N#C/C(C(=O)O)=C/c1ccc(s1)/C=C/c(c2)ccc(c23)N(C(C)(C)CC3C)Cc4ccccc4,535,468.6098,6.7794,1,0,7,34,0,1,4,92.57,77.252,140.8099,62.768,N#CC(=Cc1ccc(s1)C=Cc1ccc2c(c1)C(C)CC(N2Cc1ccccc1)(C)C)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/cm070617g,tetrahydroquinoline,470.0,635.0,560.0,7.5,0.64,2.7
535,N#C/C(P(=O)(O)O)=C/c1ccc(s1)/C=C/c(c2)ccc(c23)N(C)C(C)(C)CC3C,536,428.4843,4.4485,3,0,5,29,0,1,3,122.61,70.224,120.2571,51.054,N#CC(=Cc1ccc(s1)C=Cc1ccc2c(c1)C(C)CC(N2C)(C)C)P(=O)(O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/cm070617g,tetrahydroquinoline,445.0,611.0,554.0,4.79,0.67,1.79
536,COc1ccc(cc1)N(c2ccc(cc2)OC)c3ccc(cc3)-c4ccc(c(c45)nsn5)-c6ccc(s6)/C=C(/C#N)C(=O)O,537,616.7088,8.2536,5,0,8,44,0,0,6,165.05,102.504,173.6787,82.297,COc1ccc(cc1)N(c1ccc(cc1)OC)c1ccc(cc1)c1ccc(c2c1nsn2)c1ccc(s1)C=C(C(=O)O)C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1002/adfm.201601305,triphenylamine,494.0,,646.0,15.8,0.75,7.66
537,N#C/C(C(=O)O)=C/c1ccc(cc1)-c2cnc(c(c23)nsn3)-c4ccc(s4)N(c5ccccc5)c6ccccc6,538,557.6449,7.7843,4,0,8,40,0,0,6,159.48,93.17,158.9089,76.1,N#CC(=Cc1ccc(cc1)c1cnc(c2c1nsn2)c1ccc(s1)N(c1ccccc1)c1ccccc1)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.tet.2014.04.039,triphenylamine,575.0,,385.0,5.76,0.55,1.23
