Name,SMILES,VOC,JSC,FF,PCE,Electrolyte,Semiconductor,Solar simulator,Article DOI,Molecule keywords,Molecule spectrum absorption maxima,Molecule spectrum emission maxima
454,CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)/C=C\1/SC(=S)N(C1=O)CC(=O)O)C#Cc1ccc2c3c1ccc1c3c(cc2)ccc1,747,6.9,0.5,2.57,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c7ta01744h,phenothiazine,475,
455,CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)C=C(C#N)C#N)C#Cc1ccc2c3c1ccc1c3c(cc2)ccc1,653,2.5,0.43,0.7,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c7ta01744h,phenothiazine,471,
456,CCCCCCCCN1c2ccc(cc2Sc2c1ccc(c2)C=C(C#N)C#N)C#Cc1ccc2c3c1ccc1c3c(cc2)ccc1,700,2.5,0.61,1.06,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c7ta01744h,phenothiazine,471,
459,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)c1sc(c(c1)CCCCCC)/C=C(/P(=O)(O)O)\C#N)c1sc(cc1CCCCCC)c1ccc2c(c1)c1ccccc1n2CC,1156,6.9,0.64,3.4,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.electacta.2013.12.013,carbazole,,
462,CCCCn1c2ccc(cc2c2c1ccc(c2)/C=C(/C(=O)O)\C#N)/C=C(/C(=O)O)\C#N,760,3.07,0.74,1.54,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jphotochem.2014.09.007,carbazole,398,
463,CCCCn1c2ccc(cc2c2c1ccc(c2)N(c1ccc(cc1)OC)c1ccccc1)N(c1ccc(cc1)/C=C(\C(=O)O)/C#N)c1ccc(cc1)OC,710,5.04,0.72,2.54,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jphotochem.2014.09.007,carbazole,424,
464,CCCCn1c2ccc(cc2c2c1ccc(c2)N(c1ccc(cc1)/C=C(\C(=O)O)/C#N)c1ccc(cc1)OC)N(c1ccc(cc1)/C=C(\C(=O)O)/C#N)c1ccc(cc1)OC,770,7.2,0.68,3.23,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jphotochem.2014.09.007,carbazole,406,
465,N#CC(=Cc1ccc(cc1)C#Cc1ccc(cc1)n1c2ccccc2c2c1cccc2)C(=O)O,770,1.712,0.641,0.695,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.synthmet.2010.11.004,carbazole,375,548
466,CCCCC(COc1c2c3sc(cc3sc2c2c(c1OCC(CCCC)CC)c1sc(cc1s2)/C=C(\C(=O)O)/C#N)c1ccc2c(c1)c1ccccc1n2CC(CCCC)CC)CC,700,10.29,0.68,4.87,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.orgel.2016.12.044,carbazole,464,
467,N#C/C(=C\c1ccc(s1)c1ccc(s1)c1ccc2c(c1)C(CC)(CC)c1c2ccc(c1)N(c1ccc2c(c1)C(CC)(CC)c1c2ccc(c1)c1ccc(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc2c(c1)c1ccc(cc1n2CC)c1ccc(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N)/C(=O)O,512,3.72,0.626,1.21,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1002/ajoc.201402073,"carbazole, triphenylamine",506,
468,N#C/C(=C\c1ccc(s1)c1ccc2c(c1)C(CC)(CC)c1c2ccc(c1)N(c1ccc2c(c1)C(CC)(CC)c1c2cccc1)c1ccc2c(c1)c1ccccc1n2CC)/C(=O)O,650,8.3,0.691,3.73,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1002/ajoc.201402073,"carbazole, triphenylamine",474,
469,CCCCCCCCCCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)/C=C(/C(=O)O)\C#N)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C,635,7.35,0.67,3.64,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1002/ejoc.201300373,carbazole,433,
470,CCCCCCCCCCCCn1c2ccc(cc2c2c1ccc(c2)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)c1ccc(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N,666,9.7,0.68,4.8,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1002/ejoc.201300373,carbazole,457,
471,CCCCCCCCCCCCn1c2ccc(cc2c2c1ccc(c2)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)c1ccc(s1)c1ccc(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N,601,11.31,0.71,5.69,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1002/ejoc.201300373,carbazole,443,
472,CCCCCCCCCCCCn1c2ccc(cc2c2c1ccc(c2)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)c1ccc(s1)c1ccc(s1)c1ccc(cc1)/C=C(/C(=O)O)\C#N,612,9.94,0.69,4.82,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1002/ejoc.201300373,carbazole,416,
473,N#C/C(=C/c1ccc(s1)c1ccc(s1)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)/C(=O)O,750,9.98,0.67,4.62,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1002/ejoc.201300373,carbazole,487,
474,CCCCCCc1cc(sc1c1ccc(s1)c1ccc2c(c1)c1ccccc1n2CC)c1sc(c(c1)CCCCCC)c1ccc(s1)/C=C(/C(=O)O)\C#N,740,5.72,0.48,2.03,I/I3,TiO2,AM 1.5G,10.1021/cm8003276,"carbazole,hexylthiophene",474,
475,CCCCn1c2cc(ccc2c2c1cc(cc2)N(c1ccc2c(c1)C(CCC)(CCC)c1c2cccc1)c1ccccc1)c1ccc(s1)/C=C(/C(=O)O)\C#N,562,8.25,0.64,2.98,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2015.07.034,"fluorene, carbazole",483,575
476,CCCCn1c2cc(ccc2c2c1cc(cc2)N(c1ccc2c(c1)C(CC)(CC)c1c2cccc1)c1ccc2c(c1)C(CC)(CC)c1c2cccc1)c1ccc(s1)/C=C(/C(=O)O)\C#N,666,15.6,0.62,6.44,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2015.07.034,"fluorene, carbazole",497,581
477,CCCCn1c2cc(ccc2c2c1cc(cc2)c1ccc(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N)N(c1ccc2c(c1)C(CCC)(CCC)c1c2cccc1)c1ccccc1,616,16.2,0.61,6.1,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2015.07.034,"fluorene, carbazole",490,577
478,CCCCn1c2cc(ccc2c2c1cc(cc2)c1ccc(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N)N(c1ccc2c(c1)C(CC)(CC)c1c2cccc1)c1ccc2c(c1)C(CC)(CC)c1c2cccc1,630,12.5,0.61,4.77,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2015.07.034,"fluorene, carbazole",497,578
479,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)/C=C(\C(=O)O)/C#N)c1sc(cc1CCCCCC)c1ccc2c(c1)c1ccccc1n2CC,760,7.09,0.71,3.9,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1143/jjap.51.10ne14,carbazole,480,
480,COCCCCc1cc(sc1c1sc(c(c1)CCCCOC)c1sc(c(c1)CCCCOC)/C=C(/C(=O)O)\C#N)c1sc(cc1CCCCOC)c1ccc2c(c1)c1ccccc1n2CC,710,5.65,0.72,2.9,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1143/jjap.51.10ne14,carbazole,469,
481,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)/C=C(/C(=O)O)\C#N)c1sc(cc1CCCCOC)c1sc(cc1CCCCOC)c1ccc2c(c1)c1ccccc1n2CC,770,7.11,0.73,4,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1143/jjap.51.10ne14,carbazole,485,
483,N#CC(=Cc1ccc(s1)C#Cc1ccc(cc1)n1c2ccccc2c2c1cccc2)C(=O)O,555,2.186,0.626,0.819,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.synthmet.2010.11.004,carbazole,409,555
484,CCCCn1c2cc(ccc2c2c1cc(cc2)N(c1ccccc1)c1ccccc1)c1ccc(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N,630,18.1,0.6,6.83,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.tetlet.2013.05.069,carbazole,489,579
485,CCCCn1c2cc(ccc2c2c1cc(cc2)N(c1ccccc1)c1ccccc1)c1ccc(s1)/C=C(/C(=O)O)\C#N,660,15.3,0.6,6.05,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.tetlet.2013.05.069,carbazole,472,572
486,N#C/C(=C/c1cn(c2c1cccc2)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,680,4.39,0.71,2.15,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.synthmet.2015.10.024,triphenylamine,375,
487,N#CC(=Cc1ccc2c(c1)c1ccccc1n2CC)C(=O)O,595,5.76,0.71,2.43,I/I3,TiO2,AM 1.5G 100mW/cm2,10.3390/ijms11010329,carbazole,385,504
488,CCCCCCn1c2ccc(cc2c2c1cccc2)n1cc(c2c1cccc2)/C=C(/C(=O)O)\C#N,670,4.18,0.74,2.09,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.synthmet.2015.10.024,"carbazole, indole",389,
513,CCCCCCc1cc(sc1c1ccc(s1)c1ccc(s1)c1sc(cc1CCCCCC)/C=C(/C(=O)O)\C#N)c1ccc2c(c1)c1ccccc1n2CC,670,10.16,0.64,4.36,I/I3,TiO2,AM 1.5G,10.1021/cm8003276,"carbazole,hexylthiophene",473,
490,CCCCCCCCn1c2ccc(cc2c2c1cc1c3ccccc3n(c1c2)CCCCCCCC)c1sc(c(c1)CCCCCC)c1sc(c(c1)CCCCCC)c1sc(c(c1)CCCCCC)/C=C(/C(=O)O)\C#N,700,15.5,0.62,6.7,I/I3,TiO2,AM 1.5G,10.1021/jp808536v,indolocarbazole,501,
491,CCCCCCCCn1c2ccc(cc2c2c1cc1c3ccccc3n(c1c2)CCCCCCCC)c1sc(c(c1)CCCCCC)c1sc(c(c1)CCCCCC)C=C(C(=O)O)C#N,710,15.4,0.67,7.3,I/I3,TiO2,AM 1.5G,10.1021/jp808536v,indolocarbazole,492,
493,CCCCCCCCc1cc(sc1c1ccc(s1)c1sc(cc1CCCCCCCC)/C=C(\C(=O)O)/C#N)c1ccc2c(c1)c1nc3ccccc3nc1n2CC(CCCC)CC,708,16,0.67,7.62,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jpowsour.2015.01.148,quinoxaline,480,
494,CCCCC(Cn1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)/C=C(\C(=O)O)/C#N)c1ccc2c(c1)c1nc3ccccc3nc1n2CC(CCCC)CC)CC,701,14.8,0.63,6.48,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jpowsour.2015.01.148,"quinoxaline,carbazole",465,
495,CCCCC(Cn1c2ccc(cc2c2c1ccc(c2)c1ccc(o1)/C=C(\C(=O)O)/C#N)c1ccc2c(c1)c1nc3ccccc3nc1n2CC(CCCC)CC)CC,742,14.1,0.67,7.03,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jpowsour.2015.01.148,"quinoxaline,carbazole",455,
497,CCCCCCn1c2ccc(cc2c2c1ccc(c2)C=C1SC(=S)N(C1=O)CC(=O)O)C=C1SC(=S)N(C1=O)CC(=O)O,589,7.61,0.63,2.81,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1590/s0103-50532011000400023,carbazole,450,521
502,CCCCC(Cn1nc2c(n1)c1cc(sc1c1c2cc(s1)c1ccc2c(c1)n(CC(CCCC)CC)c1c2cccc1)c1ccc(s1)/C=C(\C(=O)O)/C#N)CC,712,11.43,0.73,7.52,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c6ta02275h,carbazole,,
505,CCCCOCc1cc(sc1c1sc(c(c1)CCCCCC)c1sc(c(c1)CCCCCC)/C=C(/C(=O)O)\C#N)c1sc(cc1COCCCC)c1ccc2c(c1)c1ccccc1n2CC,770,7.06,0.74,4,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1143/jjap.51.10ne14,carbazole,477,
506,CCCCn1c2cc(ccc2c2c1cc(cc2)/C=C(/C(=O)O)\C#N)n1c2ccccc2c2c1cccc2,555,2.79,0.64,0.99,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/am404948w,carbazole,387,
507,CCCCn1c2cc(ccc2c2c1cc(cc2)n1c2ccccc2c2c1cccc2)c1ccc(s1)/C=C(/C(=O)O)\C#N,635,9.98,0.66,4.22,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/am404948w,carbazole,440,
508,CCCCn1c2cc(ccc2c2c1cc(cc2)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)c1ccc(s1)/C=C(/C(=O)O)\C#N,666,11.22,0.66,4.95,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/am404948w,carbazole,443,
509,CCCCn1c2cc(ccc2c2c1cc(cc2)n1c2ccccc2c2c1cccc2)c1ccc(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N,601,15.78,0.64,6.04,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/am404948w,carbazole,476,
510,CCCCn1c2cc(ccc2c2c1cc(cc2)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)c1ccc(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N,612,14,0.64,5.48,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/am404948w,carbazole,478,
511,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)/C=C(/C(=O)O)\C#N)c1sc(cc1CCCCCC)c1ccc2c(c1)c1ccccc1n2CC,750,9.9,0.67,4.97,I/I3,TiO2,AM 1.5G,10.1021/cm8003276,"carbazole,hexylthiophene",480,
514,CCCCCCc1cc(sc1c1ccc(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1sc(cc1CCCCCC)c1ccc2c(c1)c1ccccc1n2CC,740,10.41,0.46,3.54,I/I3,TiO2,AM 1.5G,10.1021/cm8003276,"carbazole,hexylthiophene",478,
515,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)c1sc(c(c1)CCCCCC)c1sc(c(c1)CCCCCC)C=C(C(=O)O)C#N)c1sc(cc1CCCCCC)c1sc(cc1CCCCCC)c1ccc2c(c1)c1ccccc1n2CC,700,11.38,0.6,4.78,I/I3,TiO2,AM 1.5G,10.1021/cm8003276,"carbazole,hexylthiophene",471,
518,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)c1ccc2c(c1)c1ccccc1n2CC)c1sc(cc1CCCCCC)c1sc(cc1CCCCCC)/C=C(\C(=O)O)/C#N,740,14,0.74,7.7,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/ja0645640,carbazole,473,
519,N#C/C(=C/c1ccc(s1)c1ccc(s1)c1ccc(s1)c1ccc2c(c1)c1ccccc1n2CC)/C(=O)O,630,10.8,0.71,4.8,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/ja0645640,carbazole,443,
523,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)c1ccc2c(c1)c1ccccc1n2CC)c1sc(cc1CCCCCC)/C=C(\C(=O)O)/C#N,710,11.1,0.71,5.6,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/ja0645640,carbazole,463,
525,N#CC(=Cc1ccc(cc1)c1ccc2c(c1)c1ccccc1n2c1ccc2c(c1)C(C)(C)c1c2cccc1)C(=O)O,690,5.41,0.63,2.35,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jphotochem.2016.08.033,carbazole,350,495
526,CCn1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)c1ccncc1)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)c1cccs1)c1ccc(cc1)c1cccs1,674,4.2,0.66,1.88,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c2cp42993d,carbazole,372,
527,CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)C=C(C(=O)O)C#N)c1ccc(cc1)C=C(c1ccc(cc1)n1c2ccccc2c2c1cccc2)c1ccc(cc1)n1c2ccccc2c2c1cccc2,793,10.76,0.64,5.51,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c2jm30254c,carbazole,462,537
528,CCCCCCn1c2ccc(cc2c2c1ccc(c2)C=C(C(=O)O)C#N)c1ccc(cc1)C=C(c1ccc(cc1)n1c2ccccc2c2c1cccc2)c1ccc(cc1)n1c2ccccc2c2c1cccc2,682,4.55,0.69,2.14,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c2jm30254c,carbazole,412,551
532,CCCCn1c2ccc(cc2c2c1ccc(c2)/C=C(/C(=O)O)\C#N)c1sc(cc1c1ccc(cc1)OC)c1ccc(cc1)OC,650,3.3,0.67,1.44,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1002/ejoc.201600353,carbazole,395,
533,CCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(s1)c1ccc(cc1)OC,750,8.59,0.71,4.57,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1002/ejoc.201600353,carbazole,436,
534,CCCCn1c2ccc(cc2c2c1ccc(c2)/C=C(/C(=O)O)\C#N)c1ccc(s1)c1ccc(cc1)OC,740,4.7,0.73,2.52,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1002/ejoc.201600353,carbazole,408,
535,CCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(cc1)OC)c1ccc(s1)/C=C(/C(=O)O)\C#N,760,8.47,0.7,4.54,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1002/ejoc.201600353,carbazole,459,
536,CCCCn1c2ccc(cc2c2c1ccc(c2)/C=C(/C(=O)O)\C#N)c1ccc(cc1)OC,720,3.69,0.7,1.87,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1002/ejoc.201600353,carbazole,407,
537,N#CC(=Cc1ccc(s1)c1ccc(c2c1nsn2)c1ccc2c(c1)c1ccccc1n2c1ccc2c(c1)C(C)(C)c1c2cccc1)C(=O)O,630,11.27,0.61,4.35,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jphotochem.2016.08.033,carbazole,489,601
538,N#CC(=Cc1ccc(o1)c1ccc(c2c1nsn2)c1ccc2c(c1)c1ccccc1n2c1ccc2c(c1)C(C)(C)c1c2cccc1)C(=O)O,680,12.22,0.6,4.96,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jphotochem.2016.08.033,carbazole,489,596
539,N#CC(=Cc1ccc(cc1)c1ccc(c2c1nsn2)c1ccc2c(c1)c1ccccc1n2c1ccc2c(c1)C(C)(C)c1c2cccc1)C(=O)O,700,9.14,0.63,4.05,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jphotochem.2016.08.033,carbazole,443,565
540,N#CC(=Cc1ccc(s1)c1ccc2c(c1)c1ccccc1n2c1ccc2c(c1)C(C)(C)c1c2cccc1)C(=O)O,700,9.26,0.63,4.14,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jphotochem.2016.08.033,carbazole,411,528
541,N#CC(=Cc1ccc(o1)c1ccc2c(c1)c1ccccc1n2c1ccc2c(c1)C(C)(C)c1c2cccc1)C(=O)O,710,8.43,0.63,3.74,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jphotochem.2016.08.033,carbazole,390,480
542,N#CC(=Cc1ccc2c(c1)c1cc(ccc1n2CC)c1ccc(cc1)C=C(c1ccc(cc1)N(C)C)c1ccc(cc1)N(C)C)C(=O)O,611,4.5,0.68,1.9,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.renene.2011.03.003,carbazole,374,
546,CCCCCCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N,701,10.52,0.68,5.01,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2013.02.012,carbazole,470,610
548,CCCCCCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(s1)/C=C(/C(=O)O)\C#N,712,9.36,0.67,4.47,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2013.02.012,carbazole,453,559
550,CCCCCCCCC(n1c2ccc(cc2c2c1ccc(c2)c1sc(cc1CCCCCC)c1ccc(s1)/C=C(\C(=O)O)/C#N)c1sc(cc1CCCCCC)c1ccc(s1)/C=C(\C(=O)O)/C#N)CCCCCCCC,570,7.44,0.67,2.82,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.09.012,carbazole,470,610
551,CCCCCCCCC(n1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)c1ccc(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(s1)c1ccc(s1)c1ccc(s1)/C=C(\C(=O)O)/C#N)CCCCCCCC,600,11.74,0.63,4.41,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.09.012,carbazole,484,617
552,CCCCCCCCC(n1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)c1ccc(s1)/C=C(\C(=O)O)/C#N)c1ccc(s1)c1ccc(s1)/C=C(\C(=O)O)/C#N)CCCCCCCC,620,10.12,0.68,4.26,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.09.012,carbazole,480,582
553,CCCCCCn1c2ccc(cc2c2c1ccc(c2)c1sc(cc1CCCCCC)c1ccc(s1)/C=C(\C(=O)O)/C#N)c1sc(cc1CCCCCC)c1ccc(s1)/C=C(\C(=O)O)/C#N,640,10.63,0.67,4.55,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.09.012,carbazole,455,600
554,CCCCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)c1ccc(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(s1)c1ccc(s1)c1ccc(s1)/C=C(\C(=O)O)/C#N,550,9.99,0.66,3.64,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.09.012,carbazole,468,606
555,CCCCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(s1)c1ccc(s1)/C=C(\C(=O)O)/C#N,610,12.66,0.62,4.82,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.09.012,carbazole,470,606
557,CCCCCC1=C2C(=C(C(=[N+]2[B-](n2c1c(C)c(c2C)/C=C(/C(=O)O)\C#N)(F)F)C)c1ccc2c(c1)n(c1ccc(cc1)OC)c1c2cccc1)C,600,10.2,0.7,4.28,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c7ra04402j,"carbazole,bodipy",533,
558,CCCCCC1=C2C(=C(C(=[N+]2[B-](n2c1c(C)c(c2C)/C=C(/C(=O)O)\C#N)(F)F)C)c1ccc2c(c1)n(CCCCCCCC)c1c2cccc1)C,540,6.84,0.73,2.68,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c7ra04402j,"carbazole,bodipy",530,
559,CCCCCC1=C2C(=C(C(=[N+]2[B-](n2c1c(C)c(c2C)/C=C(/C(=O)O)\C#N)(F)F)C)c1ccc2c(c1)c1ccccc1n2c1ccc(cc1)OC)C,560,9.18,0.73,3.74,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c7ra04402j,"carbazole,bodipy",529,
560,CCCCCC1=C2C(=C(C(=[N+]2[B-](n2c1c(C)c(c2C)/C=C(/C(=O)O)\C#N)(F)F)C)c1ccc2c(c1)c1ccccc1n2CCCCCCCC)C,540,6.3,0.76,2.58,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c7ra04402j,"carbazole,bodipy",531,
561,CCCCOc1ccc(cc1)N(c1ccc2c(c1)n(CCCC)c1c2ccc(c1)c1ccc(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)OCCCC,634,14.6,0.62,5.76,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1002/ajoc.201402235,carbazole,485,570
562,CCCCn1c2cc(ccc2c2c1cc(cc2)c1ccc(s1)/C=C(/C(=O)O)\C#N)N(c1ccc(cc1)OCCCC)c1ccc(cc1)OCCCC,520,4.47,0.58,1.36,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1002/ajoc.201402235,carbazole,495,565
567,CCCCCCCCOc1ccc(cc1)c1c2c3ccccc3n(c2c(c2c1n(CCCCCCCC)c1c2cc(cc1)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)OCCCCCCCC)CCCCCCCC,757,14.1,0.71,7.58,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jpowsour.2016.04.043,carbazole,485,
568,CCCCCCCCn1c2ccc(cc2c2c1c(c1ccc(cc1)OCC)c1c(c2c2ccc(cc2)OCC)n(c2c1cccc2)CCCCCCCC)c1ccc(s1)/C=C(/C(=O)O)\C#N,738,13.9,0.68,6.98,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jpowsour.2016.04.043,carbazole,505,
569,CCCCCCCCn1c2ccc(cc2c2c1c(c1ccc(cc1)N(CC)CC)c1c(c2c2ccc(cc2)N(CC)CC)n(c2c1cccc2)CCCCCCCC)c1ccc(s1)/C=C(/C(=O)O)\C#N,745,15.2,0.71,8.09,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jpowsour.2016.04.043,carbazole,500,
570,CCCCCCCCn1c2ccc(cc2c2c1c(c1ccc(cc1)CC)c1c(c2c2ccc(cc2)CC)n(c2c1cccc2)CCCCCCCC)c1ccc(s1)/C=C(/C(=O)O)\C#N,729,12.6,0.68,6.25,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jpowsour.2016.04.043,carbazole,476,
571,CCCCCCCCc1cc(sc1c1ccc(s1)c1sc(cc1CCCCCCCC)C=C(C(=O)O)C#N)c1cc2c(c3c1cccc3)n(c1c2cc(OC)cc1)C(CCCCC)CC,744,14.8,0.68,7.54,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/am508400a,carbazole,477,
572,CCCCCC(n1c2ccc(cc2c2c1c1ccccc1c(c2)c1ccc(o1)C=C(C(=O)O)C#N)OC)CC,757,13.8,0.66,6.93,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/am508400a,carbazole,462,
573,CCCCCC(n1c2ccc(cc2c2c1c1ccccc1c(c2)c1ccc(s1)C=C(C(=O)O)C#N)OC)CC,729,12.4,0.66,6.01,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/am508400a,carbazole,458,
