VOC,JSC,FF,PCE,Electrolyte,Active area,Co-adsorbent,Co-sensitizer,Semiconductor,Dye loading,Exposure time,Solar simulator,Performance comment,Article author,Article title,Article journal,Article volume,Article DOI,Article pages,Article issue nr,Article EID,Article year,Article year,Article electronic id,Article keywords,Molecule SMILE,Molecule keywords,Molecule spectrum absorption maxima,Molecule spectrum emission maxima,Molecule spectrum solvent
720,6.4,0.71,3.3,"1.0 M 1, 3-dimethylimidiazolium iodide, 0.030 M iodine, 0.050 M LiI, 0.10 M guanidinium thiocyanate, and 0.50 M tert-butylpyridine in 15/85 (v/v) mixture of valeronitrile and acetonitrile",0.159,5 mM CDCA,-,TiO2 film (11 um transparent + 3 um scat­tering layer),-,-,AM 1.5G 100mW/cm2,-,Dong Wook Chang and Hyo Joong Lee and Jong H. Kim and Soo Young Park and Su-Moon Park and Liming Dai and Jong-Beom Baek,Novel Quinoxaline-Based Organic Sensitizers for Dye-Sensitized Solar Cells,Organic Letters,13,10.1021/ol2012378,3880--3883,15,,01/01/2011,Chang_2011,,,OC(=O)c1ccc2c(c1)nc(c(n2)c1ccc(cc1)C=Cc1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(cc1)C=Cc1ccc(cc1)N(c1ccccc1)c1ccccc1,triphenylamine,400,,chloroform
880,1.43,0.6349,0.81,not specified,0.25,-,-,ZnO 8 um thick,-,12 hours,AM 1.5G 100mW/cm2,-,Partha Pratim Das and Anurag Roy and Sumita Das and Parukuttyamma Sujatha Devi,"Enhanced stability of Zn2SnO4 with N719, N3 and eosin Y dye molecules for {DSSC} application",Phys. Chem. Chem. Phys.,18,10.1039/c5cp04716a,1429--1438,3,,01/01/2016,Pratim_Das_2016,,,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,"N719, Ruthenium",,,-
740,12.51,0.7,6.52,"0.6 M 1-butyl-3-methylimidazolium iodide (BMII), 0.05 M LiI, 0.03 M I2, 0.5 M 4-tert-butylpyridine, and 0.1 M guanidinium thiocyanate in a mixture of acetonitrile-valeronitrile (85:15, v/v)",0.125,-,-,TiO2 film (12 + 4 um thick),-,24 hours,AM 1.5G 100mW/cm2,-,Hao-Chun Ting and Chih-Hung Tsai and Jia-Hong Chen and Li-Yen Lin and Shu-Hua Chou and Ken-Tsung Wong and Tsung-Wei Huang and Chung-Chih Wu,A Novel Amine-Free Dianchoring Organic Dye for Efficient Dye-Sensitized Solar Cells,Organic Letters,14,10.1021/ol303121z,6338--6341,24,,01/01/2012,Ting_2012,,,N#C/C(=C/c1cc(sc1c1sc2c(c1)C1(c3c2sc(c3)c2sc(cc2/C=C(/C(=O)O)\C#N)[Si](C(C)C)(C(C)C)C(C)C)c2ccc(cc2c2c1ccc(c2)c1ccc(cc1)C(C)(C)C)c1ccc(cc1)C(C)(C)C)[Si](C(C)C)(C(C)C)C(C)C)/C(=O)O,oligothiophene,490,,THF
517,2.6,0.462,0.6,iodide/triiodide,-,-,-,TiO2 film,-,24 hours,AM 1.5G 100mW/cm2,-,Yong Sun Won and Yu Seok Yang and Jae Hong Kim and Jang-Hyun Ryu and Kyung Kon Kim and Sung Soo Park,Organic Photosensitizers Based on Terthiophene with Alkyl Chain and Double Acceptors for Application in Dye-Sensitized Solar Cells,Energy {\&} Fuels,24,10.1021/ef100429r,3676--3681,6,,01/01/2010,Won_2010,,,N#C/C(=C\c1ccc(s1)c1ccc(s1)c1cccs1)/C(=O)O,terthiophene,439,,DMSO
548,5.3,0.66,1.9,iodide/triiodide,-,-,-,TiO2 film,-,24 hours,AM 1.5G 100mW/cm2,-,Yong Sun Won and Yu Seok Yang and Jae Hong Kim and Jang-Hyun Ryu and Kyung Kon Kim and Sung Soo Park,Organic Photosensitizers Based on Terthiophene with Alkyl Chain and Double Acceptors for Application in Dye-Sensitized Solar Cells,Energy {\&} Fuels,24,10.1021/ef100429r,3676--3681,6,,01/01/2010,Won_2010,,,N#C/C(=C/c1ccc(s1)c1ccc(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N)/C(=O)O,terthiophene,480,,DMSO
558,4.9,0.66,1.8,iodide/triiodide,-,-,-,TiO2 film,-,24 hours,AM 1.5G 100mW/cm2,-,Yong Sun Won and Yu Seok Yang and Jae Hong Kim and Jang-Hyun Ryu and Kyung Kon Kim and Sung Soo Park,Organic Photosensitizers Based on Terthiophene with Alkyl Chain and Double Acceptors for Application in Dye-Sensitized Solar Cells,Energy {\&} Fuels,24,10.1021/ef100429r,3676--3681,6,,01/01/2010,Won_2010,,,CCCCCCc1cc(sc1c1cccs1)c1ccc(s1)/C=C(/C(=O)O)\C#N,terthiophene,451,,DMSO
554,5.9,0.619,2.2,iodide/triiodide,-,-,-,TiO2 film,-,24 hours,AM 1.5G 100mW/cm2,-,Yong Sun Won and Yu Seok Yang and Jae Hong Kim and Jang-Hyun Ryu and Kyung Kon Kim and Sung Soo Park,Organic Photosensitizers Based on Terthiophene with Alkyl Chain and Double Acceptors for Application in Dye-Sensitized Solar Cells,Energy {\&} Fuels,24,10.1021/ef100429r,3676--3681,6,,01/01/2010,Won_2010,,,CCCCCCc1cc(sc1c1ccc(s1)/C=C(\C(=O)O)/C#N)c1ccc(s1)/C=C(/C(=O)O)\C#N,terthiophene,485,,DMSO
720,10.63,0.77,5.85,"0.06 M LiI, 0.03 M I2, 0.1 M guanidinium thiocyanate, 0.6 M 1-propyl-3-methylimidazolium iodide (PMII), and 0.5 M tert-butylpyridine in acetonitrile",0.16,-,-,TiO2 12 um thick,-,-,AM 1.5G 100mW/cm2,-,Zhenhua Ci and Xiaoqiang Yu and Ming Bao and Chaolei Wang and Tingli Ma,Influence of the benzo[d]thiazole-derived $\uppi$-bridges on the optical and photovoltaic performance of D{\textendash}$\uppi${\textendash}A dyes,Dyes and Pigments,96,10.1016/j.dyepig.2012.11.004,619--625,3,,01/01/2013,Ci_2013,,,N#C/C(=C\c1ccc(s1)c1ccc(c2c1sc(n2)C)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,triphenylamine,420,592,THF
700,10.04,0.77,5.43,"0.06 M LiI, 0.03 M I2, 0.1 M guanidinium thiocyanate, 0.6 M 1-propyl-3-methylimidazolium iodide (PMII), and 0.5 M tert-butylpyridine in acetonitrile",0.16,-,-,TiO2 12 um thick,-,-,AM 1.5G 100mW/cm2,-,Zhenhua Ci and Xiaoqiang Yu and Ming Bao and Chaolei Wang and Tingli Ma,Influence of the benzo[d]thiazole-derived $\uppi$-bridges on the optical and photovoltaic performance of D{\textendash}$\uppi${\textendash}A dyes,Dyes and Pigments,96,10.1016/j.dyepig.2012.11.004,619--625,3,,01/01/2013,Ci_2013,,,N#C/C(=C\c1ccc(s1)c1ccc(c2c1nc(s2)C)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,triphenylamine,423,573,THF
684,14.46,0.742,7.3,"1.0M1,3-dimethylimidazolium iodide, 0.05 M lithium iodide (LiI), 0.03 M iodine, 0.5 M tert-butylpyridine and 0.1 M guanidinium thiocyanate in an 85:15 (v/v) acetonitrile/valeronitrile mixture",0.16,2 mM CDCA,-,TiO2 film (8 um transparent + 5 um scat­tering layer),-,6 hours,AM 1.5G 100mW/cm2,-,Chao-Feng Du and Lei Jiang and Lei Sun and Nian-Yu Huang and Wei-Qiao Deng,A D{\textendash}$\uppi${\textendash}A{\textendash}$\uppi${\textendash}A type dye for highly efficient dye-sensitized solar cells,{RSC} Adv.,5,10.1039/c5ra05287d,37574--37580,47,,01/01/2015,Du_2015,,,CCCCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)C12OCCOC2=C(SC1)c1ccc(c2c1nsn2)c1ccc(cc1)C=C(C(=O)O)C#N,triphenylamine,,,-
553,8.28,0.62,2.92,not specified,-,-,-,TiO2 film,-,24 hours,AM 1.5G 100mW/cm2,-,Carlos Alberto Echeverry and Alberto Insuasty and Mar{\'{\i}}a {\'{A}}ngeles Herranz and Alejandro Ort{\'{\i}}z and Robert Cotta and Vivek Dhas and Luis Echegoyen and Braulio Insuasty and Nazario Mart{\'{\i}}n,"Organic dyes containing 2-(1,1-dicyanomethylene)rhodanine as an efficient electron acceptor and anchoring unit for dye-sensitized solar cells",Dyes and Pigments,107,10.1016/j.dyepig.2014.03.010,9--14,,,01/01/2014,Echeverry_2014,,,N#CC(=c1s/c(=C\c2ccc(cc2)N(c2ccccc2)c2ccccc2)/c(=O)[nH]1)C#N,triphenylamine,435,548,ethanol
621,7.76,0.68,3.78,not specified,-,-,-,TiO2 film,-,24 hours,AM 1.5G 100mW/cm2,-,Carlos Alberto Echeverry and Alberto Insuasty and Mar{\'{\i}}a {\'{A}}ngeles Herranz and Alejandro Ort{\'{\i}}z and Robert Cotta and Vivek Dhas and Luis Echegoyen and Braulio Insuasty and Nazario Mart{\'{\i}}n,"Organic dyes containing 2-(1,1-dicyanomethylene)rhodanine as an efficient electron acceptor and anchoring unit for dye-sensitized solar cells",Dyes and Pigments,107,10.1016/j.dyepig.2014.03.010,9--14,,,01/01/2014,Echeverry_2014,,,N#CC(=c1[nH]c(=O)/c(=C/c2ccc(cc2)N(c2ccc(cc2)/C=c/2\sc(=C(C#N)C#N)[nH]c2=O)c2ccccc2)/s1)C#N,triphenylamine,455,547,ethanol
592,8.28,0.66,3.44,not specified,-,-,-,TiO2 film,-,24 hours,AM 1.5G 100mW/cm2,-,Carlos Alberto Echeverry and Alberto Insuasty and Mar{\'{\i}}a {\'{A}}ngeles Herranz and Alejandro Ort{\'{\i}}z and Robert Cotta and Vivek Dhas and Luis Echegoyen and Braulio Insuasty and Nazario Mart{\'{\i}}n,"Organic dyes containing 2-(1,1-dicyanomethylene)rhodanine as an efficient electron acceptor and anchoring unit for dye-sensitized solar cells",Dyes and Pigments,107,10.1016/j.dyepig.2014.03.010,9--14,,,01/01/2014,Echeverry_2014,,,N#CC(=c1s/c(=C/c2ccc(cc2)N(c2ccc(cc2)/C=c/2\sc(=C(C#N)C#N)[nH]c2=O)c2ccc(cc2)/C=c/2\sc(=C(C#N)C#N)[nH]c2=O)/c(=O)[nH]1)C#N,triphenylamine,454,554,ethanol
545,6.16,0.61,2.11,not specified,-,-,-,TiO2 film,-,24 hours,AM 1.5G 100mW/cm2,-,Carlos Alberto Echeverry and Alberto Insuasty and Mar{\'{\i}}a {\'{A}}ngeles Herranz and Alejandro Ort{\'{\i}}z and Robert Cotta and Vivek Dhas and Luis Echegoyen and Braulio Insuasty and Nazario Mart{\'{\i}}n,"Organic dyes containing 2-(1,1-dicyanomethylene)rhodanine as an efficient electron acceptor and anchoring unit for dye-sensitized solar cells",Dyes and Pigments,107,10.1016/j.dyepig.2014.03.010,9--14,,,01/01/2014,Echeverry_2014,,,N#CC(=c1[nH]c(=O)/c(=C/c2ccc(s2)c2ccc(cc2)N(c2ccccc2)c2ccccc2)/s1)C#N,triphenylamine,471,604,ethanol
575,8.76,0.46,2.37,not specified,-,-,-,TiO2 film,-,24 hours,AM 1.5G 100mW/cm2,-,Carlos Alberto Echeverry and Alberto Insuasty and Mar{\'{\i}}a {\'{A}}ngeles Herranz and Alejandro Ort{\'{\i}}z and Robert Cotta and Vivek Dhas and Luis Echegoyen and Braulio Insuasty and Nazario Mart{\'{\i}}n,"Organic dyes containing 2-(1,1-dicyanomethylene)rhodanine as an efficient electron acceptor and anchoring unit for dye-sensitized solar cells",Dyes and Pigments,107,10.1016/j.dyepig.2014.03.010,9--14,,,01/01/2014,Echeverry_2014,,,N#CC(=c1[nH]c(=O)/c(=C/c2ccc(s2)c2ccc(cc2)N(c2ccc(cc2)c2ccc(s2)/C=c/2\sc(=C(C#N)C#N)[nH]c2=O)c2ccccc2)/s1)C#N,triphenylamine,489,572,ethanol
726,10.59,0.68,5.2,"0.6 M 1,2-dimethyl-3-n-propylimidazolium iodide (DMPImI), 0.1 M LiI, 0.05 M I2, and 0.5 M tert-butylpyridine (TBP) in acetonitrile",0.2304,10 mM CDCA,-,TiO2 film (6 um transparent + 6 um scat­tering layer),-,16 hours,AM 1.5G 100mW/cm2,-,Quanyou Feng and Xiaowei Jia and Gang Zhou and Zhong-Sheng Wang,"Embedding an electron donor or acceptor into naphtho[2,1-b:3,4-b$\prime$]dithiophene based organic sensitizers for dye-sensitized solar cells",Chemical Communications,49,10.1039/c3cc44258f,7445,67,,01/01/2013,Feng_2013,,,CCCCCCCCOc1cc2c3cc(sc3c3c(c2cc1OCCCCCCCC)cc(s3)C=C(C(=O)O)C#N)c1ccc(cc1)N(c1ccc(cc1)OC)c1ccc(cc1)OC,triphenylamine,471,,THF
615,13.84,0.65,5.5,"0.6 M 1,2-dimethyl-3-n-propylimidazolium iodide (DMPImI), 0.1 M LiI, 0.05 M I2, and 0.5 M tert-butylpyridine (TBP) in acetonitrile",0.2304,10 mM CDCA,-,TiO2 film (6 um transparent + 6 um scat­tering layer),-,16 hours,AM 1.5G 100mW/cm2,-,Quanyou Feng and Xiaowei Jia and Gang Zhou and Zhong-Sheng Wang,"Embedding an electron donor or acceptor into naphtho[2,1-b:3,4-b$\prime$]dithiophene based organic sensitizers for dye-sensitized solar cells",Chemical Communications,49,10.1039/c3cc44258f,7445,67,,01/01/2013,Feng_2013,,,CCCCCCCCOc1cc2c3cc(sc3c3c(c2cc1OCCCCCCCC)cc(s3)C=C(C(=O)O)C#N)c1sc(c2c1OCCO2)c1ccc(cc1)N(c1ccc(cc1)OC)c1ccc(cc1)OC,triphenylamine,495,,THF
694,16.36,0.72,8.2,"0.6 M 1,2-dimethyl-3-n-propylimidazolium iodide (DMPImI), 0.1 M LiI, 0.05 M I2, and 0.5 M tert-butylpyridine (TBP) in acetonitrile",0.2304,10 mM CDCA,-,TiO2 film (6 um transparent + 6 um scat­tering layer),-,16 hours,AM 1.5G 100mW/cm2,-,Quanyou Feng and Xiaowei Jia and Gang Zhou and Zhong-Sheng Wang,"Embedding an electron donor or acceptor into naphtho[2,1-b:3,4-b$\prime$]dithiophene based organic sensitizers for dye-sensitized solar cells",Chemical Communications,49,10.1039/c3cc44258f,7445,67,,01/01/2013,Feng_2013,,,CCCCCCCCOc1cc2c3cc(sc3c3c(c2cc1OCCCCCCCC)cc(s3)CC(C(O)O)CN)c1ccc(c2c1nsn2)c1ccc(cc1)N(c1ccc(cc1)OC)c1ccc(cc1)OC,triphenylamine,526,,THF
658,15.84,0.68,7.1,"poly(vinylidenefluoride-co-hexafluoropropylene) with a redox solution containing 0.05 M I2, 0.1 M LiI, 0.5 M TBP and 0.6 M DMPImI in 3-methoxypropionitrile",0.2304,-,-,TiO2 film (6 um transparent + 6 um scat­tering layer),-,16 hours,AM 1.5G 100mW/cm2,quasi-solid-state DSSC,Quanyou Feng and Xiaowei Jia and Gang Zhou and Zhong-Sheng Wang,"Embedding an electron donor or acceptor into naphtho[2,1-b:3,4-b$\prime$]dithiophene based organic sensitizers for dye-sensitized solar cells",Chemical Communications,49,10.1039/c3cc44258f,7445,67,,01/01/2013,Feng_2013,,,CCCCCCCCOc1cc2c3cc(sc3c3c(c2cc1OCCCCCCCC)cc(s3)CC(C(O)O)CN)c1ccc(c2c1nsn2)c1ccc(cc1)N(c1ccc(cc1)OC)c1ccc(cc1)OC,triphenylamine,526,,THF
664,13.46,0.672,5.96,iodide/triiodide,0.16,-,-,TiO2 film,-,-,AM 1.5G 100mW/cm2,-,Yinju Guo and Jianli Su and Zhongwei An and Xinbing Chen and Pei Chen,"The effect of cyclic thiourea functionalization and $\upbeta$,$\upbeta$$\prime$-dialkylbithiophene linker on the performance of triphenylamine dyes",Journal of Molecular Structure,1094,10.1016/j.molstruc.2015.04.012,195--202,,,01/01/2015,Guo_2015,,,N#C/C(=C\c1ccc(s1)c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,triphenylamine,467,,dichloromethane
691,13.07,0.683,6.21,iodide/triiodide,0.16,-,-,TiO2 film,-,-,AM 1.5G 100mW/cm2,-,Yinju Guo and Jianli Su and Zhongwei An and Xinbing Chen and Pei Chen,"The effect of cyclic thiourea functionalization and $\upbeta$,$\upbeta$$\prime$-dialkylbithiophene linker on the performance of triphenylamine dyes",Journal of Molecular Structure,1094,10.1016/j.molstruc.2015.04.012,195--202,,,01/01/2015,Guo_2015,,,N#C/C(=C\c1cc(c(s1)c1sc(cc1C)c1ccc(cc1)N(c1ccccc1)c1ccccc1)C)/C(=O)O,triphenylamine,462,,dichloromethane
749,9.43,0.722,5.07,iodide/triiodide,0.16,-,-,TiO2 film,-,-,AM 1.5G 100mW/cm2,-,Yinju Guo and Jianli Su and Zhongwei An and Xinbing Chen and Pei Chen,"The effect of cyclic thiourea functionalization and $\upbeta$,$\upbeta$$\prime$-dialkylbithiophene linker on the performance of triphenylamine dyes",Journal of Molecular Structure,1094,10.1016/j.molstruc.2015.04.012,195--202,,,01/01/2015,Guo_2015,,,CCCCCCc1cc(sc1c1sc(cc1CCCCCC)/C=C(\C(=O)O)/C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1,triphenylamine,446,,dichloromethane
694,15.47,0.672,7.26,iodide/triiodide,0.16,-,-,TiO2 film,-,-,AM 1.5G 100mW/cm2,-,Yinju Guo and Jianli Su and Zhongwei An and Xinbing Chen and Pei Chen,"The effect of cyclic thiourea functionalization and $\upbeta$,$\upbeta$$\prime$-dialkylbithiophene linker on the performance of triphenylamine dyes",Journal of Molecular Structure,1094,10.1016/j.molstruc.2015.04.012,195--202,,,01/01/2015,Guo_2015,,,CCCCCCn1c2cc(ccc2n(c1=S)CCCCCC)N(c1ccc2c(c1)n(CCCCCC)c(=S)n2CCCCCC)c1ccc(cc1)c1ccc(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N,triphenylamine,506,,dichloromethane
731,13.79,0.703,7.08,iodide/triiodide,0.16,-,-,TiO2 film,-,-,AM 1.5G 100mW/cm2,-,Yinju Guo and Jianli Su and Zhongwei An and Xinbing Chen and Pei Chen,"The effect of cyclic thiourea functionalization and $\upbeta$,$\upbeta$$\prime$-dialkylbithiophene linker on the performance of triphenylamine dyes",Journal of Molecular Structure,1094,10.1016/j.molstruc.2015.04.012,195--202,,,01/01/2015,Guo_2015,,,CCCCCCn1c2cc(ccc2n(c1=S)CCCCCC)N(c1ccc2c(c1)n(CCCCCC)c(=S)n2CCCCCC)c1ccc(cc1)c1cc(c(s1)c1sc(cc1C)/C=C(\C(=O)O)/C#N)C,triphenylamine,466,,dichloromethane
744,9.89,0.709,5.2,iodide/triiodide,0.16,-,-,TiO2 film,-,-,AM 1.5G 100mW/cm2,-,Yinju Guo and Jianli Su and Zhongwei An and Xinbing Chen and Pei Chen,"The effect of cyclic thiourea functionalization and $\upbeta$,$\upbeta$$\prime$-dialkylbithiophene linker on the performance of triphenylamine dyes",Journal of Molecular Structure,1094,10.1016/j.molstruc.2015.04.012,195--202,,,01/01/2015,Guo_2015,,,CCCCCCc1cc(sc1c1sc(cc1CCCCCC)/C=C(\C(=O)O)/C#N)c1ccc(cc1)N(c1ccc2c(c1)n(CCCCCC)c(=S)n2CCCCCC)c1ccc2c(c1)n(CCCCCC)c(=S)n2CCCCCC,triphenylamine,458,,dichloromethane
815,9.54,0.673,5.23,"0.1 MLiI, 0.03 MI2, 0.6M PMII, 0.1 M Guanidine thiocyanate (GuSCN), and 0.5 M TBP in a mixture of acetonitrile and valeronitrile (volume ratio 7:3)",0.159,-,-,TiO2 15 um thick,-,48 hours,AM 1.5G 100mW/cm2,-,Jinxiang He and Jianli Hua and Guangxia Hu and Xi Jiang Yin and Hao Gong and Chunxiang Li,Organic dyes incorporating a thiophene or furan moiety for efficient dye-sensitized solar cells,Dyes and Pigments,104,10.1016/j.dyepig.2013.12.025,75--82,,,01/01/2014,He_2014,,,CCCCCCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1,triphenylamine,442,,dichloromethane
741,11.12,0.678,5.59,"0.1 M LiI, 0.05 M I2, 0.6 M PMII, and 0.5 M TBP in a mixture of acetonitrile and MPN (volume ratio 7:3)",0.159,-,-,TiO2 15 um thick,-,48 hours,AM 1.5G 100mW/cm2,-,Jinxiang He and Jianli Hua and Guangxia Hu and Xi Jiang Yin and Hao Gong and Chunxiang Li,Organic dyes incorporating a thiophene or furan moiety for efficient dye-sensitized solar cells,Dyes and Pigments,104,10.1016/j.dyepig.2013.12.025,75--82,,,01/01/2014,He_2014,,,CCCCCCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1,triphenylamine,442,,dichloromethane
786,11,0.661,6.02,"0.1 M LiI, 0.05 M I2, 0.6 M PMII, and 0.5 M TBP in a mixture of acetonitrile and MPN (volume ratio 7:3)",0.159,-,-,TiO2 15 um thick,-,48 hours,AM 1.5G 100mW/cm2,-,Jinxiang He and Jianli Hua and Guangxia Hu and Xi Jiang Yin and Hao Gong and Chunxiang Li,Organic dyes incorporating a thiophene or furan moiety for efficient dye-sensitized solar cells,Dyes and Pigments,104,10.1016/j.dyepig.2013.12.025,75--82,,,01/01/2014,He_2014,,,CCCCCCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(o1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1,triphenylamine,468,,dichloromethane
724,13.26,0.661,6.68,"0.1 M LiI, 0.05 M I2, 0.6 M PMII, and 0.5 M TBP in a mixture of acetonitrile and MPN (volume ratio 7:3)",0.159,-,-,TiO2 15 um thick,-,48 hours,AM 1.5G 100mW/cm2,-,Jinxiang He and Jianli Hua and Guangxia Hu and Xi Jiang Yin and Hao Gong and Chunxiang Li,Organic dyes incorporating a thiophene or furan moiety for efficient dye-sensitized solar cells,Dyes and Pigments,104,10.1016/j.dyepig.2013.12.025,75--82,,,01/01/2014,He_2014,,,CCCCCCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(o1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1,triphenylamine,468,,dichloromethane
797,10.85,0.644,5.86,"0.1 M LiI, 0.05 M I2, 0.6 M PMII, and 0.5 M TBP in a mixture of acetonitrile and MPN (volume ratio 7:3)",0.159,-,-,TiO2 15 um thick,-,48 hours,AM 1.5G 100mW/cm2,-,Jinxiang He and Jianli Hua and Guangxia Hu and Xi Jiang Yin and Hao Gong and Chunxiang Li,Organic dyes incorporating a thiophene or furan moiety for efficient dye-sensitized solar cells,Dyes and Pigments,104,10.1016/j.dyepig.2013.12.025,75--82,,,01/01/2014,He_2014,,,CCCCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(o1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1,triphenylamine,468,,dichloromethane
737,12.31,0.666,6.35,"0.1 M LiI, 0.05 M I2, 0.6 M PMII, and 0.5 M TBP in a mixture of acetonitrile and MPN (volume ratio 7:3)",0.159,-,-,TiO2 15 um thick,-,48 hours,AM 1.5G 100mW/cm2,-,Jinxiang He and Jianli Hua and Guangxia Hu and Xi Jiang Yin and Hao Gong and Chunxiang Li,Organic dyes incorporating a thiophene or furan moiety for efficient dye-sensitized solar cells,Dyes and Pigments,104,10.1016/j.dyepig.2013.12.025,75--82,,,01/01/2014,He_2014,,,CCCCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(o1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1,triphenylamine,468,,dichloromethane
799,10.18,0.634,5.43,"0.1 M LiI, 0.05 M I2, 0.6 M PMII, and 0.5 M TBP in a mixture of acetonitrile and MPN (volume ratio 7:3)",0.159,-,-,TiO2 15 um thick,-,48 hours,AM 1.5G 100mW/cm2,-,Jinxiang He and Jianli Hua and Guangxia Hu and Xi Jiang Yin and Hao Gong and Chunxiang Li,Organic dyes incorporating a thiophene or furan moiety for efficient dye-sensitized solar cells,Dyes and Pigments,104,10.1016/j.dyepig.2013.12.025,75--82,,,01/01/2014,He_2014,,,N#C/C(=C\c1ccc(o1)c1ccc2c(c1)c1cc(ccc1n2CCCC(C)C)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,triphenylamine,468,,dichloromethane
722,12.14,0.655,6.04,"0.1 M LiI, 0.05 M I2, 0.6 M PMII, and 0.5 M TBP in a mixture of acetonitrile and MPN (volume ratio 7:3)",0.159,-,-,TiO2 15 um thick,-,48 hours,AM 1.5G 100mW/cm2,-,Jinxiang He and Jianli Hua and Guangxia Hu and Xi Jiang Yin and Hao Gong and Chunxiang Li,Organic dyes incorporating a thiophene or furan moiety for efficient dye-sensitized solar cells,Dyes and Pigments,104,10.1016/j.dyepig.2013.12.025,75--82,,,01/01/2014,He_2014,,,N#C/C(=C\c1ccc(o1)c1ccc2c(c1)c1cc(ccc1n2CCCC(C)C)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,triphenylamine,468,,dichloromethane
704.3,10.41,0.7511,5.51,"0.7 M 1-methyl-3-propylimidazolium iodide (MPII), 0.2 M LiI, 0.05 M I2, 0.5 M TBP in acetonitrile-valeronitrile (v/v, 85/15)",0.269,10 mM CDCA,-,TiO2 film,273 nmol/cm2,40 hours,AM 1.5G 100mW/cm2,-,Se Hun Kim and Jun Choi and Chun Sakong and Jin Woong Namgoong and Woosung Lee and Dong Hoe Kim and Boeun Kim and Min Jae Ko and Jae Pil Kim,"The effect of the number, position, and shape of methoxy groups in triphenylamine donors on the performance of dye-sensitized solar cells",Dyes and Pigments,113,10.1016/j.dyepig.2014.09.014,390--401,,,01/01/2015,Kim_2015,,,N#CC(=Cc1ccc(o1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)C(=O)O,triphenylamine,486,629,dichloromethane
540,6.43,0.68,2.36,"0.05 M I2, 0.5 M LiI, 0.5 M tert-butylpyridine in acetonitrile",0.25,-,-,TiO2 film (12 + 6 um thick),585 nmol/cm2,12 hours,AM 1.5G 100mW/cm2,-,Ting-Hui Lee and Chih-Yu Hsu and You-Ya Liao and Hsien-Hsin Chou and Heather Hughes and Jiann T. Lin,Dye-Sensitized Solar Cells Based on (Donor-$\uppi$-Acceptor)2Dyes With Dithiafulvalene as the Donor,Chemistry - An Asian Journal,9,10.1002/asia.201402232,1933--1942,7,,01/01/2014,Lee_2014,,,CCCCSC1=C(SCCCC)SC(=Cc2ccc(s2)/C=C(/C(=O)O)\C#N)S1,dithiafulvalene,448,551,THF
607,6.96,0.65,2.74,"0.6 mol/L 1,2-dimethyl-3-propylimidazoliumiodide, 0.03 mol/L I2, 0.1 mol/L guanidinium thiocyanate, and 0.5 mol/L 4-tertbutylpyridine in acetonitrile/valeronitrile (85:15, volume ratio)",0.25,-,-,TiO2 film 14 um thick,58.5 nmol/cm2,30 hours,AM 1.5G 100mW/cm2,-,Yaxiong Cao and Jun Cheng and Fang Zhang and Xiaozhong Liang and Jie Li and Kunpeng Guo and Shihe Yang,Molecular engineering of dithiafulvene organic sensitizers with pyridine acceptor for high efficiency dye-sensitized solar cells,Science China Materials,59,10.1007/s40843-016-5119-1,797--806,10,,01/01/2016,Cao_2016,,,CCCCCCSC1=C(SCCCCCC)SC(=Cc2ccc(cc2)c2ccc(s2)c2ccncc2)S1,dithiafulvene,407,514,THF
